1.91,-0.74066,0.773166
1.92,-0.702536,0.845617
1.93,-0.666505,0.870313
1.94,-0.634578,0.876796
1.95,-0.6063,0.877416
1.96,-0.58058,0.87631
1.97,-0.556363,0.874748
1.98,-0.532736,0.873087
1.99,-0.508877,0.8714
2,-0.483964,0.869673
2.01,-0.457081,0.867858
2.02,-0.427098,0.86589
2.03,-0.392507,0.863684
2.04,-0.351165,0.861119
2.05,-0.299898,0.858023
2.06,-0.233845,0.854126
2.07,-0.145517,0.848996
2.08,-0.0239204,0.84191
2.09,0.143888,0.831648
2.1,0.360772,0.816268
2.11,0.590435,0.793429
2.12,0.759611,0.762731
2.13,0.841416,0.728678
2.14,0.870155,0.697218
2.15,0.878158,0.670732
2.16,0.879503,0.648899
2.17,0.878939,0.630688
2.18,0.877927,0.615157
2.19,0.876886,0.601589
2.2,0.875919,0.589466
2.21,0.875036,0.578409
2.22,0.874226,0.568136
2.23,0.873472,0.558427
2.24,0.87276,0.549108
2.25,0.872077,0.540031
2.26,0.871411,0.531065
2.27,0.870754,0.522091
2.28,0.870096,0.512988
2.29,0.869428,0.503634
2.3,0.868742,0.493898
2.31,0.868026,0.483627
2.32,0.867271,0.472647
2.33,0.866462,0.460741
2.34,0.865584,0.44764
2.35,0.864615,0.432996
2.36,0.86353,0.416353
2.37,0.862292,0.397089
2.38,0.860852,0.374344
2.39,0.859143,0.346897
2.4,0.857064,0.312963
2.41,0.854469,0.269881
2.42,0.851128,0.213599
2.43,0.846677,0.137928
2.44,0.840517,0.0337506
2.45,0.831653,-0.110401
2.46,0.818493,-0.301248
2.47,0.798928,-0.519348
2.48,0.771745,-0.704849
2.49,0.739545,-0.811408
2.5,0.707959,-0.854846
2.51,0.680569,-0.868852
2.52,0.657857,-0.872273
2.53,0.639038,-0.872332
2.54,0.623179,-0.871449
2.55,0.609522,-0.870385
2.56,0.597503,-0.869358
2.57,0.586709,-0.868416
2.58,0.576837,-0.867559
2.59,0.567657,-0.866771
2.6,0.558992,-0.866039
2.61,0.550697,-0.865348
2.62,0.542652,-0.864686
2.63,0.534751,-0.864045
2.64,0.526899,-0.863416
2.65,0.519004,-0.862791
2.66,0.510974,-0.862162
2.67,0.502714,-0.861523
2.68,0.494118,-0.860865
2.69,0.48507,-0.860179
2.7,0.475429,-0.859457
2.71,0.465029,-0.858688
2.72,0.453663,-0.857856
2.73,0.441069,-0.856945
2.74,0.426906,-0.855934
2.75,0.410724,-0.854794
2.76,0.39191,-0.853488
2.77,0.369615,-0.851962
2.78,0.342629,-0.850143
2.79,0.309193,-0.847926
2.8,0.266678,-0.845152
2.81,0.211097,-0.841575
2.82,0.136366,-0.836807
2.83,0.0335386,-0.830207
2.84,-0.108657,-0.820713
2.85,-0.297033,-0.806616
2.86,-0.513277,-0.785609
2.87,-0.699188,-0.756164
2.88,-0.807602,-0.720552
2.89,-0.852369,-0.684351
2.9,-0.866831,-0.651337
2.91,-0.870182,-0.62215
2.92,-0.869904,-0.596035
2.93,-0.868532,-0.571985
2.94,-0.866869,-0.549086
2.95,-0.865142,-0.526541
2.96,-0.863389,-0.503608
2.97,-0.861586,-0.47953
2.98,-0.859682,-0.453442
2.99,-0.857611,-0.424266
3,-0.855284,-0.39055
3.01,-0.852575,-0.350237
3.02,-0.849305,-0.30027
3.03,-0.845193,-0.235985
3.04,-0.839792,-0.150195
3.05,-0.832353,-0.032303
3.06,-0.821611,0.130498
3.07,-0.805526,0.342586
3.08,-0.781503,0.572158
3.09,-0.74856,0.747525
3.1,-0.710642,0.83555
3.11,-0.673864,0.867255
3.12,-0.641053,0.876145
3.13,-0.612083,0.877505
3.14,-0.58591,0.876607
3.15,-0.561453,0.875095
3.16,-0.537771,0.873444
3.17,-0.51403,0.871762
3.18,-0.489414,0.870047
3.19,-0.463037,0.868256
3.2,-0.433826,0.866327
3.21,-0.400371,0.86418
3.22,-0.360694,0.861704
3.23,-0.311884,0.85874
3.24,-0.24951,0.855043
3.25,-0.166734,0.850224
3.26,-0.0533317,0.843638
3.27,0.103689,0.83419
3.28,0.311317,0.820102
3.29,0.544031,0.799014
3.3,0.731268,0.76979
3.31,0.829874,0.735889
3.32,0.866535,0.703537
3.33,0.877285,0.675964
3.34,0.879463,0.653219
3.35,0.879123,0.634321
3.36,0.878152,0.618286
3.37,0.877103,0.604348
3.38,0.876118,0.591953
3.39,0.875218,0.580695
3.4,0.874394,0.570274
3.41,0.873629,0.560461
3.42,0.872909,0.551072
3.43,0.872221,0.541955
3.44,0.871552,0.532976
3.45,0.870894,0.524013
3.46,0.870237,0.514947
3.47,0.869572,0.505658
3.48,0.86889,0.496015
3.49,0.868182,0.485873
3.5,0.867436,0.47506
3.51,0.86664,0.463372
3.52,0.865778,0.450552
3.53,0.864831,0.436272
3.54,0.863773,0.420101
3.55,0.862571,0.401459
3.56,0.861179,0.379545
3.57,0.859535,0.353229
3.58,0.857545,0.320867
3.59,0.855076,0.280021
3.6,0.851919,0.22699
3.61,0.847746,0.156115
3.62,0.842018,0.058943
3.63,0.833842,-0.0757381
3.64,0.821766,-0.256914
3.65,0.80374,-0.473081
3.66,0.778133,-0.671276
3.67,0.746557,-0.795198
3.68,0.714413,-0.849008
3.69,0.686009,-0.867155
3.7,0.662346,-0.871965
3.71,0.642777,-0.872443
3.72,0.626357,-0.871666
3.73,0.612284,-0.870612
3.74,0.599954,-0.86957
3.75,0.588926,-0.86861
3.76,0.578879,-0.867735
3.77,0.569568,-0.866934
3.78,0.560806,-0.866191
3.79,0.552443,-0.865492
3.8,0.544353,-0.864825
3.81,0.53643,-0.864181
3.82,0.528575,-0.86355
3.83,0.520697,-0.862924
3.84,0.512704,-0.862297
3.85,0.504501,-0.86166
3.86,0.495987,-0.861007
3.87,0.487046,-0.860328
3.88,0.477544,-0.859615
3.89,0.467322,-0.858857
3.9,0.456182,-0.858039
3.91,0.443876,-0.857147
3.92,0.430082,-0.85616
3.93,0.414376,-0.85505
3.94,0.396185,-0.853783
3.95,0.37472,-0.852309
3.96,0.348861,-0.850561
3.97,0.316986,-0.84844
3.98,0.276688,-0.845801
3.99,0.224323,-0.842422
4,0.154325,-0.837952
4.01,0.0583979,-0.831814
4.02,-0.0744677,-0.823057
4.03,-0.253235,-0.810123
4.04,-0.467255,-0.790785
4.05,-0.665329,-0.763122
4.06,-0.790995,-0.728398
4.07,-0.84633,-0.691882
4.08,-0.865092,-0.658052
4.09,-0.869917,-0.628089
4.1,-0.870103,-0.601402
4.11,-0.868864,-0.576993
4.12,-0.867233,-0.553919
4.13,-0.865512,-0.531361
4.14,-0.863766,-0.508573
4.15,-0.861977,-0.484807
4.16,-0.8601,-0.459229
4.17,-0.858072,-0.430818
4.18,-0.855808,-0.398219
4.19,-0.853193,-0.35953
4.2,-0.850062,-0.311949
4.21,-0.84616,-0.251221
4.22,-0.841085,-0.170787
4.23,-0.834165,-0.0608105
4.24,-0.82427,0.0914422
4.25,-0.809539,0.29394
4.26,-0.787405,0.525149
4.27,-0.756225,0.717605
4.28,-0.718817,0.822951
4.29,-0.681417,0.863233
4.3,-0.647706,0.875184
4.31,-0.617993,0.877501
4.32,-0.591318,0.876879
4.33,-0.566579,0.875437
4.34,-0.542804,0.8738
4.35,-0.519143,0.872123
4.36,-0.494784,0.870418
4.37,-0.468865,0.868647
4.38,-0.440363,0.866754
4.39,-0.407957,0.864662
4.4,-0.369813,0.862267
4.41,-0.323262,0.859424
4.42,-0.264259,0.85591
4.43,-0.18657,0.851374
4.44,-0.0807468,0.845238
4.45,0.0659065,0.836524
4.46,0.263228,0.823615
4.47,0.495439,0.804209
4.48,0.698546,0.776623
4.49,0.815519,0.743188
4.5,0.861817,0.710087
4.51,0.876059,0.681419
4.52,0.879321,0.657714
4.53,0.879282,0.638084
4.54,0.878375,0.62151
4.55,0.877324,0.607178
4.56,0.876321,0.594491
4.57,0.875403,0.583019
4.58,0.874564,0.572441
4.59,0.873788,0.562515
4.6,0.87306,0.553049
4.61,0.872365,0.543885
4.62,0.871694,0.534887
4.63,0.871034,0.525931
4.64,0.870377,0.516897
4.65,0.869715,0.507666
4.66,0.869038,0.49811
4.67,0.868336,0.488087
4.68,0.867599,0.477434
4.69,0.866815,0.465952
4.7,0.865969,0.453399
4.71,0.865042,0.439462
4.72,0.86401,0.423738
4.73,0.862842,0.405681
4.74,0.861495,0.384548
4.75,0.859911,0.359288
4.76,0.858005,0.328388
4.77,0.855653,0.289612
4.78,0.852665,0.239577
4.79,0.848745,0.173114
4.8,0.843408,0.0824235
4.81,0.835855,-0.0432618
4.82,0.824767,-0.21436
4.83,0.808195,-0.426048
4.84,0.784229,-0.634018
4.85,0.753549,-0.775695
4.86,0.721051,-0.841614
4.87,0.691669,-0.864899
4.88,0.667021,-0.871478
4.89,0.646658,-0.872504
4.9,0.62964,-0.871873
4.91,0.615123,-0.870841
4.92,0.602463,-0.869787
4.93,0.591188,-0.868807
4.94,0.580954,-0.867915
4.95,0.571504,-0.8671
4.96,0.562638,-0.866346
4.97,0.554201,-0.865638
4.98,0.546063,-0.864966
4.99,0.538112,-0.864317
5,0.530251,-0.863684
5.01,0.522385,-0.863058
5.02,0.514424,-0.862431
5.03,0.506274,-0.861797
5.04,0.497836,-0.861148
5.05,0.488996,-0.860476
5.06,0.479627,-0.859771
5.07,0.469574,-0.859023
5.08,0.458649,-0.858219
5.09,0.446615,-0.857345
5.1,0.43317,-0.85638
5.11,0.417914,-0.855299
5.12,0.400311,-0.854069
5.13,0.379626,-0.852644
5.14,0.35482,-0.850961
5.15,0.324399,-0.84893
5.16,0.286154,-0.846417
5.17,0.236754,-0.843221
5.18,0.171111,-0.839022
5.19,0.0815699,-0.833304
5.2,-0.0424375,-0.825212
5.21,-0.211227,-0.813337
5.22,-0.42057,-0.79557
5.23,-0.627882,-0.769738
5.24,-0.771079,-0.736166
5.25,-0.838691,-0.699549
5.26,-0.862769,-0.664947
5.27,-0.869461,-0.634177
5.28,-0.870243,-0.606872
5.29,-0.86918,-0.58206
5.3,-0.867593,-0.558773
5.31,-0.865882,-0.53617
5.32,-0.864141,-0.513492
5.33,-0.862364,-0.49
5.34,-0.860511,-0.464887
5.35,-0.858521,-0.43718
5.36,-0.856316,-0.405612
5.37,-0.853788,-0.36842
5.38,-0.850785,-0.323034
5.39,-0.847075,-0.265569
5.4,-0.842294,-0.190043
5.41,-0.835844,-0.0873776
5.42,-0.826711,0.0547852
5.43,-0.813211,0.246837
5.44,-0.792876,0.47632
5.45,-0.763587,0.683377
5.46,-0.727005,0.807376
5.47,-0.689149,0.858003
5.48,-0.654544,0.873825
5.49,-0.624041,0.877378
5.5,-0.596813,0.877119
5.51,-0.571747,0.875772
5.52,-0.547841,0.874155
5.53,-0.524223,0.872483
5.54,-0.500082,0.870786
5.55,-0.474575,0.869033
5.56,-0.446722,0.867172
5.57,-0.415282,0.865129
5.58,-0.378552,0.86281
5.59,-0.334077,0.860078
5.6,-0.278166,0.856731
5.61,-0.205134,0.852452
5.62,-0.106293,0.846723
5.63,0.0305242,0.838669
5.64,0.216964,0.82683
5.65,0.445535,0.809014
5.66,0.661543,0.783168
5.67,0.797895,0.750512
5.68,0.855725,0.716852
5.69,0.87438,0.687103
5.7,0.879046,0.662395
5.71,0.879406,0.641985
5.72,0.878593,0.624835
5.73,0.877547,0.610081
5.74,0.876528,0.597084
5.75,0.875592,0.585383
5.76,0.874737,0.574636
5.77,0.873949,0.564588
5.78,0.873212,0.555039
5.79,0.872511,0.545822
5.8,0.871836,0.5368
5.81,0.871174,0.527845
5.82,0.870518,0.518837
5.83,0.869857,0.509659
5.84,0.869184,0.500184
5.85,0.868488,0.490273
5.86,0.86776,0.47977
5.87,0.866987,0.468484
5.88,0.866156,0.456182
5.89,0.865247,0.442571
5.9,0.86424,0.427268
5.91,0.863104,0.409764
5.92,0.8618,0.389363
5.93,0.860273,0.365092
5.94,0.858444,0.335554
5.95,0.8562,0.298695
5.96,0.853369,0.251425
5.97,0.84968,0.189021
5.98,0.8447,0.104312
5.99,0.837709,-0.0129026
6,0.827518,-0.173822
6.01,0.812303,-0.378969
6.02,0.789999,-0.593477
6.03,0.760459,-0.752575
6.04,0.727844,-0.832338
6.05,0.697551,-0.86194
6.06,0.671892,-0.870763
6.07,0.650691,-0.872497
6.08,0.633037,-0.872064
6.09,0.618047,-0.87107
6.1,0.605035,-0.870007
6.11,0.593497,-0.869009
6.12,0.583065,-0.868099
6.13,0.573466,-0.867268
6.14,0.56449,-0.866502
6.15,0.555973,-0.865786
6.16,0.54778,-0.865107
6.17,0.539798,-0.864454
6.18,0.531926,-0.863818
6.19,0.524068,-0.863191
6.2,0.516136,-0.862565
6.21,0.508034,-0.861934
6.22,0.499666,-0.861289
6.23,0.490923,-0.860622
6.24,0.481678,-0.859925
6.25,0.471786,-0.859187
6.26,0.461065,-0.858396
6.27,0.449291,-0.857539
6.28,0.436176,-0.856595
6.29,0.421346,-0.855541
6.3,0.404299,-0.854346
6.31,0.384346,-0.852967
6.32,0.360526,-0.851346
6.33,0.33146,-0.849399
6.34,0.295119,-0.847003
6.35,0.248455,-0.843974
6.36,0.186823,-0.840024
6.37,0.103178,-0.834688
6.38,-0.0124872,-0.827199
6.39,-0.171219,-0.816285
6.4,-0.373912,-0.799979
6.41,-0.587259,-0.775981
6.42,-0.747542,-0.743795
6.43,-0.829121,-0.707323
6.44,-0.85971,-0.672025
6.45,-0.86876,-0.640425
6.46,-0.870308,-0.612456
6.47,-0.869475,-0.587197
6.48,-0.867949,-0.56366
6.49,-0.866251,-0.540976
6.5,-0.864515,-0.518375
6.51,-0.862748,-0.495122
6.52,-0.860916,-0.470429
6.53,-0.858961,-0.44337
6.54,-0.856809,-0.412753
6.55,-0.854361,-0.376944
6.56,-0.851476,-0.333578
6.57,-0.847942,-0.279108
6.58,-0.84343,-0.208079
6.59,-0.837403,-0.112151
6.6,-0.828958,0.0204662
6.61,-0.816574,0.201643
6.62,-0.797925,0.426503
6.63,-0.770596,0.645
6.64,-0.735146,0.788374
6.65,-0.697045,0.851271
6.66,-0.661575,0.871958
6.67,-0.630239,0.8771
6.68,-0.602406,0.877315
6.69,-0.576968,0.876096
6.7,-0.552891,0.874508
6.71,-0.529281,0.872842
6.72,-0.50532,0.871151
6.73,-0.48018,0.869414
6.74,-0.452921,0.867581
6.75,-0.42237,0.865585
6.76,-0.386944,0.863334
6.77,-0.344381,0.860705
6.78,-0.291306,0.857511
6.79,-0.222539,0.853466
6.8,-0.13012,0.848104
6.81,-0.00254747,0.840645
6.82,0.172811,0.829775
6.83,0.395152,0.813443
6.84,0.620551,0.789382
6.85,0.776561,0.757799
6.86,0.847931,0.723812
6.87,0.87212,0.693024
6.88,0.878595,0.667272
6.89,0.879484,0.646034
6.9,0.878803,0.628269
6.91,0.877772,0.613064
6.92,0.876739,0.599736
6.93,0.875784,0.58779
6.94,0.874914,0.576864
6.95,0.874113,0.566685
6.96,0.873366,0.557044
6.97,0.872658,0.547769
6.98,0.871978,0.538716
6.99,0.871315,0.529756
7,0.870658,0.52077
7.01,0.869999,0.511639
7.02,0.869329,0.502238
7.03,0.868639,0.492433
7.04,0.867919,0.48207
7.05,0.867157,0.470969
7.06,0.866339,0.458907
7.07,0.865449,0.445604
7.08,0.864465,0.4307
7.09,0.863359,0.413716
7.1,0.862095,0.394004
7.11,0.860621,0.370659
7.12,0.858865,0.342391
7.13,0.856721,0.307312
7.14,0.854034,0.262594
7.15,0.850558,0.203925
7.16,0.845902,0.12473
7.17,0.83942,0.0154408
7.18,0.830044,-0.13543
7.19,0.816083,-0.332477
7.2,0.795421,-0.550211
7.21,0.767225,-0.725604
7.22,0.73476,-0.820809
7.23,0.703654,-0.858097
7.24,0.676968,-0.869754
7.25,0.654885,-0.872403
7.26,0.636554,-0.872233
7.27,0.62106,-0.871296
7.28,0.607674,-0.87023
7.29,0.595856,-0.869214
7.3,0.585214,-0.868286
7.31,0.575456,-0.86744
7.32,0.566362,-0.866661
7.33,0.557759,-0.865935
7.34,0.549508,-0.865249
7.35,0.54149,-0.864591
7.36,0.533602,-0.863953
7.37,0.525749,-0.863325
7.38,0.51784,-0.862699
7.39,0.509782,-0.862069
7.4,0.50148,-0.861428
7.41,0.492826,-0.860766
7.42,0.4837,-0.860076
7.43,0.47396,-0.859348
7.44,0.463433,-0.85857
7.45,0.451905,-0.857728
7.46,0.439105,-0.856804
7.47,0.424679,-0.855776
7.48,0.408154,-0.854615
7.49,0.388891,-0.85328
7.5,0.365996,-0.851716
7.51,0.338194,-0.849847
7.52,0.303619,-0.84756
7.53,0.259484,-0.844686
7.54,0.201543,-0.840964
7.55,0.123336,-0.835976
7.56,0.0154741,-0.829032
7.57,-0.133344,-0.818989
7.58,-0.327905,-0.804033
7.59,-0.544038,-0.781832
7.6,-0.720181,-0.751223
7.61,-0.817256,-0.715164
7.62,-0.855735,-0.679282
7.63,-0.867747,-0.646841
7.64,-0.870275,-0.618164
7.65,-0.869742,-0.592412
7.66,-0.868298,-0.568584
7.67,-0.866618,-0.545785
7.68,-0.864887,-0.523229
7.69,-0.863129,-0.500178
7.7,-0.861315,-0.475863
7.71,-0.859392,-0.449398
7.72,-0.85729,-0.41966
7.73,-0.854915,-0.385127
7.74,-0.852138,-0.343623
7.75,-0.848764,-0.291902
7.76,-0.844498,-0.224994
7.77,-0.838855,-0.135258
7.78,-0.831027,-0.0115899
7.79,-0.819652,0.158629
7.8,-0.802568,0.37653
7.81,-0.777212,0.602878
7.82,-0.743169,0.765543
7.83,-0.705078,0.842694
7.84,-0.668801,0.869442
7.85,-0.636598,0.87662
7.86,-0.608108,0.877453
7.87,-0.58225,0.876406
7.88,-0.557962,0.874858
7.89,-0.534323,0.873199
7.9,-0.510504,0.871514
7.91,-0.485689,0.869791
7.92,-0.458971,0.867984
7.93,-0.429238,0.866029
7.94,-0.395014,0.863842
7.95,-0.354212,0.861306
7.96,-0.303741,0.858252
7.97,-0.238881,0.85442
7.98,-0.152354,0.849392
7.99,-0.0334044,0.842469
8,0.130971,0.832473
8.01,0.345085,0.817511
8.02,0.576111,0.795229
8.03,0.751155,0.764975
8.04,0.838058,0.730936
8.05,0.869119,0.699182
8.06,0.877916,0.672356
8.07,0.879499,0.650241
8.08,0.878999,0.631818
8.09,0.877998,0.616132
8.1,0.876954,0.602451
8.11,0.875981,0.590244
8.12,0.875093,0.579125
8.13,0.874279,0.568806
8.14,0.873521,0.559066
8.15,0.872807,0.549725
8.16,0.872122,0.540636
8.17,0.871455,0.531667
8.18,0.870798,0.522696
8.19,0.87014,0.513606
8.2,0.869473,0.504273
8.21,0.868788,0.494567
8.22,0.868075,0.484338
8.23,0.867323,0.473411
8.24,0.866519,0.461575
8.25,0.865646,0.448564
8.26,0.864684,0.434037
8.27,0.863607,0.417545
8.28,0.862381,0.398481
8.29,0.860956,0.376004
8.3,0.859268,0.348921
8.31,0.857218,0.315494
8.32,0.854664,0.273135
8.33,0.851382,0.217905
8.34,0.847022,0.143787
8.35,0.841002,0.0418734
8.36,0.832362,-0.0992498
8.37,0.819554,-0.287118
8.38,0.800482,-0.504911
8.39,0.773785,-0.694694
8.4,0.741751,-0.806638
8.41,0.70997,-0.853158
8.42,0.682258,-0.86837
8.43,0.659251,-0.872192
8.44,0.6402,-0.872372
8.45,0.624169,-0.871519
8.46,0.610384,-0.870456
8.47,0.598268,-0.869424
8.48,0.587402,-0.868477
8.49,0.577476,-0.867614
8.5,0.568256,-0.866822
8.51,0.559562,-0.866087
8.52,0.551246,-0.865393
8.53,0.543187,-0.86473
8.54,0.535279,-0.864088
8.55,0.527427,-0.863458
8.56,0.519537,-0.862833
8.57,0.511519,-0.862205
8.58,0.503278,-0.861566
8.59,0.494709,-0.86091
8.6,0.485695,-0.860227
8.61,0.476099,-0.859507
8.62,0.465756,-0.858741
8.63,0.454462,-0.857914
8.64,0.44196,-0.857009
8.65,0.427916,-0.856006
8.66,0.411887,-0.854876
8.67,0.393273,-0.853582
8.68,0.371245,-0.852072
8.69,0.344622,-0.850277
8.7,0.311689,-0.848091
8.71,0.269892,-0.84536
8.72,0.215351,-0.841847
8.73,0.142153,-0.837176
8.74,0.041555,-0.830727
8.75,-0.0976561,-0.821472
8.76,-0.283067,-0.807753
8.77,-0.498903,-0.787282
8.78,-0.688932,-0.75839
8.79,-0.802709,-0.723027
8.8,-0.850622,-0.686706
8.81,-0.866339,-0.653432
8.82,-0.870117,-0.624005
8.83,-0.869972,-0.597714
8.84,-0.868638,-0.573556
8.85,-0.866984,-0.550606
8.86,-0.865259,-0.52806
8.87,-0.863508,-0.505177
8.88,-0.861709,-0.481201
8.89,-0.859815,-0.455279
8.9,-0.857758,-0.42635
8.91,-0.855451,-0.392996
8.92,-0.852773,-0.353208
8.93,-0.849547,-0.304015
8.94,-0.845504,-0.240883
8.95,-0.840208,-0.15683
8.96,-0.832939,-0.0414967
8.97,-0.822473,0.117941
8.98,-0.806828,0.327131
8.99,-0.783408,0.557604
9,-0.751002,0.73857
9.01,-0.713211,0.831877
9.02,-0.676222,0.866103
9.03,-0.643128,0.875879
9.04,-0.61393,0.877515
9.05,-0.587604,0.876696
9.06,-0.563063,0.875204
9.07,-0.539356,0.873556
9.08,-0.515644,0.871876
9.09,-0.491113,0.870164
9.1,-0.464885,0.86838
9.11,-0.435904,0.866462
9.12,-0.402789,0.864333
9.13,-0.363608,0.861884
9.14,-0.31553,0.858959
9.15,-0.254249,0.855321
9.16,-0.173123,0.850595
9.17,-0.0621732,0.844155
9.18,0.0915315,0.834947
9.19,0.296003,0.821242
9.2,0.528926,0.800692
9.21,0.721437,0.771969
9.22,0.825679,0.738181
9.23,0.86518,0.705575
9.24,0.876941,0.677657
9.25,0.87943,0.654615
9.26,0.879176,0.635492
9.27,0.878223,0.61929
9.28,0.877172,0.605232
9.29,0.876181,0.592747
9.3,0.875276,0.581422
9.31,0.874447,0.570953
9.32,0.873679,0.561106
9.33,0.872956,0.551693
9.34,0.872266,0.542562
9.35,0.871597,0.533577
9.36,0.870938,0.524617
9.37,0.870281,0.515562
